id,player_name,game_date,opponent_team,is_home,prop_type,actual_result,closing_line
2548,"Saddiq Bey",2026-01-23,MEM,0,ra,8.0,
2543,"Saddiq Bey",2026-01-23,MEM,0,rebounds,4.0,
2551,"Saddiq Bey",2026-01-21,DET,1,assists,2.0,
2554,"Saddiq Bey",2026-01-21,DET,1,pa,22.0,
2549,"Saddiq Bey",2026-01-21,DET,1,points,20.0,
2553,"Saddiq Bey",2026-01-21,DET,1,pr,23.0,
2552,"Saddiq Bey",2026-01-21,DET,1,pra,25.0,
2555,"Saddiq Bey",2026-01-21,DET,1,ra,5.0,
2550,"Saddiq Bey",2026-01-21,DET,1,rebounds,3.0,
2558,"Saddiq Bey",2026-01-18,HOU,0,assists,2.0,
2561,"Saddiq Bey",2026-01-18,HOU,0,pa,13.0,
2556,"Saddiq Bey",2026-01-18,HOU,0,points,11.0,
2560,"Saddiq Bey",2026-01-18,HOU,0,pr,15.0,
2559,"Saddiq Bey",2026-01-18,HOU,0,pra,17.0,
2562,"Saddiq Bey",2026-01-18,HOU,0,ra,6.0,
2557,"Saddiq Bey",2026-01-18,HOU,0,rebounds,4.0,
2565,"Saddiq Bey",2026-01-16,IND,0,assists,1.0,
2568,"Saddiq Bey",2026-01-16,IND,0,pa,21.0,
2563,"Saddiq Bey",2026-01-16,IND,0,points,20.0,
2567,"Saddiq Bey",2026-01-16,IND,0,pr,24.0,
2566,"Saddiq Bey",2026-01-16,IND,0,pra,25.0,
2569,"Saddiq Bey",2026-01-16,IND,0,ra,5.0,
2564,"Saddiq Bey",2026-01-16,IND,0,rebounds,4.0,
2572,"Saddiq Bey",2026-01-14,BKN,1,assists,1.0,
2575,"Saddiq Bey",2026-01-14,BKN,1,pa,13.0,
2570,"Saddiq Bey",2026-01-14,BKN,1,points,12.0,
2574,"Saddiq Bey",2026-01-14,BKN,1,pr,16.0,
2573,"Saddiq Bey",2026-01-14,BKN,1,pra,17.0,
2576,"Saddiq Bey",2026-01-14,BKN,1,ra,5.0,
2571,"Saddiq Bey",2026-01-14,BKN,1,rebounds,4.0,
2579,"Saddiq Bey",2026-01-13,DEN,1,assists,2.0,
2582,"Saddiq Bey",2026-01-13,DEN,1,pa,19.0,
2577,"Saddiq Bey",2026-01-13,DEN,1,points,17.0,
2581,"Saddiq Bey",2026-01-13,DEN,1,pr,21.0,
2580,"Saddiq Bey",2026-01-13,DEN,1,pra,23.0,
2583,"Saddiq Bey",2026-01-13,DEN,1,ra,6.0,
2578,"Saddiq Bey",2026-01-13,DEN,1,rebounds,4.0,
2586,"Saddiq Bey",2025-12-31,CHI,0,assists,3.0,
2589,"Saddiq Bey",2025-12-31,CHI,0,pa,19.0,
2584,"Saddiq Bey",2025-12-31,CHI,0,points,16.0,
2588,"Saddiq Bey",2025-12-31,CHI,0,pr,20.0,
2587,"Saddiq Bey",2025-12-31,CHI,0,pra,23.0,
2590,"Saddiq Bey",2025-12-31,CHI,0,ra,7.0,
2585,"Saddiq Bey",2025-12-31,CHI,0,rebounds,4.0,
2593,"Saddiq Bey",2025-12-29,NYK,1,assists,6.0,
2596,"Saddiq Bey",2025-12-29,NYK,1,pa,32.0,
2591,"Saddiq Bey",2025-12-29,NYK,1,points,26.0,
2595,"Saddiq Bey",2025-12-29,NYK,1,pr,32.0,
2594,"Saddiq Bey",2025-12-29,NYK,1,pra,38.0,
2597,"Saddiq Bey",2025-12-29,NYK,1,ra,12.0,
2592,"Saddiq Bey",2025-12-29,NYK,1,rebounds,6.0,
2600,"Saddiq Bey",2025-12-27,PHX,1,assists,2.0,
2603,"Saddiq Bey",2025-12-27,PHX,1,pa,19.0,
2598,"Saddiq Bey",2025-12-27,PHX,1,points,17.0,
2602,"Saddiq Bey",2025-12-27,PHX,1,pr,22.0,
2601,"Saddiq Bey",2025-12-27,PHX,1,pra,24.0,
2604,"Saddiq Bey",2025-12-27,PHX,1,ra,7.0,
2599,"Saddiq Bey",2025-12-27,PHX,1,rebounds,5.0,
2607,"Saddiq Bey",2025-12-26,PHX,1,assists,1.0,
2610,"Saddiq Bey",2025-12-26,PHX,1,pa,10.0,
2605,"Saddiq Bey",2025-12-26,PHX,1,points,9.0,
2609,"Saddiq Bey",2025-12-26,PHX,1,pr,13.0,
2608,"Saddiq Bey",2025-12-26,PHX,1,pra,14.0,
2611,"Saddiq Bey",2025-12-26,PHX,1,ra,5.0,
2606,"Saddiq Bey",2025-12-26,PHX,1,rebounds,4.0,
2614,"Saddiq Bey",2025-12-23,CLE,0,assists,2.0,
2617,"Saddiq Bey",2025-12-23,CLE,0,pa,13.0,
2612,"Saddiq Bey",2025-12-23,CLE,0,points,11.0,
2616,"Saddiq Bey",2025-12-23,CLE,0,pr,14.0,
2615,"Saddiq Bey",2025-12-23,CLE,0,pra,16.0,
2618,"Saddiq Bey",2025-12-23,CLE,0,ra,5.0,
2613,"Saddiq Bey",2025-12-23,CLE,0,rebounds,3.0,
2621,"Saddiq Bey",2025-12-22,DAL,1,assists,1.0,
2624,"Saddiq Bey",2025-12-22,DAL,1,pa,20.0,
2619,"Saddiq Bey",2025-12-22,DAL,1,points,19.0,
2623,"Saddiq Bey",2025-12-22,DAL,1,pr,26.0,
2622,"Saddiq Bey",2025-12-22,DAL,1,pra,27.0,
2625,"Saddiq Bey",2025-12-22,DAL,1,ra,8.0,
2620,"Saddiq Bey",2025-12-22,DAL,1,rebounds,7.0,
2628,"Saddiq Bey",2025-12-20,IND,1,assists,3.0,
2631,"Saddiq Bey",2025-12-20,IND,1,pa,21.0,
2626,"Saddiq Bey",2025-12-20,IND,1,points,18.0,
2630,"Saddiq Bey",2025-12-20,IND,1,pr,23.0,
2629,"Saddiq Bey",2025-12-20,IND,1,pra,26.0,
2632,"Saddiq Bey",2025-12-20,IND,1,ra,8.0,
2627,"Saddiq Bey",2025-12-20,IND,1,rebounds,5.0,
2635,"Saddiq Bey",2025-12-18,HOU,1,assists,1.0,
2638,"Saddiq Bey",2025-12-18,HOU,1,pa,30.0,
2633,"Saddiq Bey",2025-12-18,HOU,1,points,29.0,
2637,"Saddiq Bey",2025-12-18,HOU,1,pr,38.0,
2636,"Saddiq Bey",2025-12-18,HOU,1,pra,39.0,
2639,"Saddiq Bey",2025-12-18,HOU,1,ra,10.0,
2634,"Saddiq Bey",2025-12-18,HOU,1,rebounds,9.0,
2642,"Saddiq Bey",2025-12-14,CHI,0,assists,1.0,
2645,"Saddiq Bey",2025-12-14,CHI,0,pa,11.0,
2640,"Saddiq Bey",2025-12-14,CHI,0,points,10.0,
2644,"Saddiq Bey",2025-12-14,CHI,0,pr,16.0,
2643,"Saddiq Bey",2025-12-14,CHI,0,pra,17.0,
2646,"Saddiq Bey",2025-12-14,CHI,0,ra,7.0,
2641,"Saddiq Bey",2025-12-14,CHI,0,rebounds,6.0,
2649,"Saddiq Bey",2025-12-11,POR,1,assists,5.0,
2652,"Saddiq Bey",2025-12-11,POR,1,pa,20.0,
2647,"Saddiq Bey",2025-12-11,POR,1,points,15.0,
2651,"Saddiq Bey",2025-12-11,POR,1,pr,23.0,
2650,"Saddiq Bey",2025-12-11,POR,1,pra,28.0,
2653,"Saddiq Bey",2025-12-11,POR,1,ra,13.0,
2648,"Saddiq Bey",2025-12-11,POR,1,rebounds,8.0,
2656,"Saddiq Bey",2025-12-08,SAS,1,assists,2.0,
2659,"Saddiq Bey",2025-12-08,SAS,1,pa,19.0,
2654,"Saddiq Bey",2025-12-08,SAS,1,points,17.0,
2658,"Saddiq Bey",2025-12-08,SAS,1,pr,23.0,
2657,"Saddiq Bey",2025-12-08,SAS,1,pra,25.0,
2660,"Saddiq Bey",2025-12-08,SAS,1,ra,8.0,
2655,"Saddiq Bey",2025-12-08,SAS,1,rebounds,6.0,
2663,"Saddiq Bey",2025-12-06,BKN,0,assists,2.0,
2666,"Saddiq Bey",2025-12-06,BKN,0,pa,20.0,
2661,"Saddiq Bey",2025-12-06,BKN,0,points,18.0,
2665,"Saddiq Bey",2025-12-06,BKN,0,pr,23.0,
2664,"Saddiq Bey",2025-12-06,BKN,0,pra,25.0,
2667,"Saddiq Bey",2025-12-06,BKN,0,ra,7.0,
2662,"Saddiq Bey",2025-12-06,BKN,0,rebounds,5.0,
2670,"Saddiq Bey",2025-12-04,MIN,1,assists,1.0,
2673,"Saddiq Bey",2025-12-04,MIN,1,pa,21.0,
2668,"Saddiq Bey",2025-12-04,MIN,1,points,20.0,
2672,"Saddiq Bey",2025-12-04,MIN,1,pr,26.0,
2671,"Saddiq Bey",2025-12-04,MIN,1,pra,27.0,
2674,"Saddiq Bey",2025-12-04,MIN,1,ra,7.0,
2669,"Saddiq Bey",2025-12-04,MIN,1,rebounds,6.0,
2677,"Saddiq Bey",2025-12-02,MIN,1,assists,3.0,
2680,"Saddiq Bey",2025-12-02,MIN,1,pa,25.0,
2675,"Saddiq Bey",2025-12-02,MIN,1,points,22.0,
2679,"Saddiq Bey",2025-12-02,MIN,1,pr,28.0,
2678,"Saddiq Bey",2025-12-02,MIN,1,pra,31.0,
2681,"Saddiq Bey",2025-12-02,MIN,1,ra,9.0,
2676,"Saddiq Bey",2025-12-02,MIN,1,rebounds,6.0,
2684,"Saddiq Bey",2025-11-30,LAL,0,assists,3.0,
2687,"Saddiq Bey",2025-11-30,LAL,0,pa,25.0,
2682,"Saddiq Bey",2025-11-30,LAL,0,points,22.0,
2686,"Saddiq Bey",2025-11-30,LAL,0,pr,33.0,
2685,"Saddiq Bey",2025-11-30,LAL,0,pra,36.0,
2688,"Saddiq Bey",2025-11-30,LAL,0,ra,14.0,
2683,"Saddiq Bey",2025-11-30,LAL,0,rebounds,11.0,
2691,"Saddiq Bey",2025-11-29,GSW,0,assists,3.0,
2694,"Saddiq Bey",2025-11-29,GSW,0,pa,24.0,
2689,"Saddiq Bey",2025-11-29,GSW,0,points,21.0,
2693,"Saddiq Bey",2025-11-29,GSW,0,pr,28.0,
2692,"Saddiq Bey",2025-11-29,GSW,0,pra,31.0,
2695,"Saddiq Bey",2025-11-29,GSW,0,ra,10.0,
2690,"Saddiq Bey",2025-11-29,GSW,0,rebounds,7.0,
2698,"Saddiq Bey",2025-11-26,MEM,1,assists,2.0,
2701,"Saddiq Bey",2025-11-26,MEM,1,pa,20.0,
2696,"Saddiq Bey",2025-11-26,MEM,1,points,18.0,
2700,"Saddiq Bey",2025-11-26,MEM,1,pr,28.0,
2699,"Saddiq Bey",2025-11-26,MEM,1,pra,30.0,
2702,"Saddiq Bey",2025-11-26,MEM,1,ra,12.0,
2697,"Saddiq Bey",2025-11-26,MEM,1,rebounds,10.0,
2705,"Saddiq Bey",2025-11-24,CHI,1,assists,3.0,
2708,"Saddiq Bey",2025-11-24,CHI,1,pa,23.0,
2703,"Saddiq Bey",2025-11-24,CHI,1,points,20.0,
2707,"Saddiq Bey",2025-11-24,CHI,1,pr,33.0,
2706,"Saddiq Bey",2025-11-24,CHI,1,pra,36.0,
2709,"Saddiq Bey",2025-11-24,CHI,1,ra,16.0,
2704,"Saddiq Bey",2025-11-24,CHI,1,rebounds,13.0,
2712,"Saddiq Bey",2025-11-22,ATL,1,assists,5.0,
2715,"Saddiq Bey",2025-11-22,ATL,1,pa,23.0,
2710,"Saddiq Bey",2025-11-22,ATL,1,points,18.0,
2714,"Saddiq Bey",2025-11-22,ATL,1,pr,29.0,
2713,"Saddiq Bey",2025-11-22,ATL,1,pra,34.0,
2716,"Saddiq Bey",2025-11-22,ATL,1,ra,16.0,
2711,"Saddiq Bey",2025-11-22,ATL,1,rebounds,11.0,
2719,"Saddiq Bey",2025-11-21,DAL,0,assists,1.0,
2722,"Saddiq Bey",2025-11-21,DAL,0,pa,5.0,
2717,"Saddiq Bey",2025-11-21,DAL,0,points,4.0,
2721,"Saddiq Bey",2025-11-21,DAL,0,pr,7.0,
2720,"Saddiq Bey",2025-11-21,DAL,0,pra,8.0,
2723,"Saddiq Bey",2025-11-21,DAL,0,ra,4.0,
2718,"Saddiq Bey",2025-11-21,DAL,0,rebounds,3.0,
2726,"Saddiq Bey",2025-11-19,DEN,1,assists,2.0,
2729,"Saddiq Bey",2025-11-19,DEN,1,pa,4.0,
2724,"Saddiq Bey",2025-11-19,DEN,1,points,2.0,
2728,"Saddiq Bey",2025-11-19,DEN,1,pr,4.0,
2727,"Saddiq Bey",2025-11-19,DEN,1,pra,6.0,
2730,"Saddiq Bey",2025-11-19,DEN,1,ra,4.0,
2725,"Saddiq Bey",2025-11-19,DEN,1,rebounds,2.0,
2733,"Saddiq Bey",2025-11-16,GSW,1,assists,1.0,
2736,"Saddiq Bey",2025-11-16,GSW,1,pa,12.0,
2731,"Saddiq Bey",2025-11-16,GSW,1,points,11.0,
2735,"Saddiq Bey",2025-11-16,GSW,1,pr,18.0,
2734,"Saddiq Bey",2025-11-16,GSW,1,pra,19.0,
2737,"Saddiq Bey",2025-11-16,GSW,1,ra,8.0,
2732,"Saddiq Bey",2025-11-16,GSW,1,rebounds,7.0,
2740,"Saddiq Bey",2025-11-14,LAL,1,assists,7.0,
2743,"Saddiq Bey",2025-11-14,LAL,1,pa,18.0,
2738,"Saddiq Bey",2025-11-14,LAL,1,points,11.0,
2742,"Saddiq Bey",2025-11-14,LAL,1,pr,18.0,
2741,"Saddiq Bey",2025-11-14,LAL,1,pra,25.0,
2744,"Saddiq Bey",2025-11-14,LAL,1,ra,14.0,
2739,"Saddiq Bey",2025-11-14,LAL,1,rebounds,7.0,
2747,"Saddiq Bey",2025-11-12,POR,1,assists,5.0,
2750,"Saddiq Bey",2025-11-12,POR,1,pa,30.0,
2745,"Saddiq Bey",2025-11-12,POR,1,points,25.0,
2749,"Saddiq Bey",2025-11-12,POR,1,pr,31.0,
2748,"Saddiq Bey",2025-11-12,POR,1,pra,36.0,
2751,"Saddiq Bey",2025-11-12,POR,1,ra,11.0,
2746,"Saddiq Bey",2025-11-12,POR,1,rebounds,6.0,
2754,"Saddiq Bey",2025-11-10,PHX,0,assists,0.0,
2757,"Saddiq Bey",2025-11-10,PHX,0,pa,15.0,
2752,"Saddiq Bey",2025-11-10,PHX,0,points,15.0,
2756,"Saddiq Bey",2025-11-10,PHX,0,pr,22.0,
2755,"Saddiq Bey",2025-11-10,PHX,0,pra,22.0,
2758,"Saddiq Bey",2025-11-10,PHX,0,ra,7.0,
2753,"Saddiq Bey",2025-11-10,PHX,0,rebounds,7.0,
2761,"Saddiq Bey",2025-11-08,SAS,0,assists,4.0,
2764,"Saddiq Bey",2025-11-08,SAS,0,pa,14.0,
2759,"Saddiq Bey",2025-11-08,SAS,0,points,10.0,
2763,"Saddiq Bey",2025-11-08,SAS,0,pr,12.0,
2762,"Saddiq Bey",2025-11-08,SAS,0,pra,16.0,
2765,"Saddiq Bey",2025-11-08,SAS,0,ra,6.0,
2760,"Saddiq Bey",2025-11-08,SAS,0,rebounds,2.0,
2768,"Saddiq Bey",2025-11-05,DAL,0,assists,1.0,
2771,"Saddiq Bey",2025-11-05,DAL,0,pa,23.0,
2766,"Saddiq Bey",2025-11-05,DAL,0,points,22.0,
2770,"Saddiq Bey",2025-11-05,DAL,0,pr,31.0,
2769,"Saddiq Bey",2025-11-05,DAL,0,pra,32.0,
2772,"Saddiq Bey",2025-11-05,DAL,0,ra,10.0,
2767,"Saddiq Bey",2025-11-05,DAL,0,rebounds,9.0,
2775,"Saddiq Bey",2025-11-04,CHA,1,assists,0.0,
2778,"Saddiq Bey",2025-11-04,CHA,1,pa,17.0,
2773,"Saddiq Bey",2025-11-04,CHA,1,points,17.0,
2777,"Saddiq Bey",2025-11-04,CHA,1,pr,21.0,
2776,"Saddiq Bey",2025-11-04,CHA,1,pra,21.0,
2779,"Saddiq Bey",2025-11-04,CHA,1,ra,4.0,
2774,"Saddiq Bey",2025-11-04,CHA,1,rebounds,4.0,
2782,"Saddiq Bey",2025-11-02,OKC,0,assists,0.0,
2785,"Saddiq Bey",2025-11-02,OKC,0,pa,2.0,
2780,"Saddiq Bey",2025-11-02,OKC,0,points,2.0,
2784,"Saddiq Bey",2025-11-02,OKC,0,pr,4.0,
2783,"Saddiq Bey",2025-11-02,OKC,0,pra,4.0,
2786,"Saddiq Bey",2025-11-02,OKC,0,ra,2.0,
2781,"Saddiq Bey",2025-11-02,OKC,0,rebounds,2.0,
2789,"Saddiq Bey",2025-10-31,LAC,0,assists,1.0,
2792,"Saddiq Bey",2025-10-31,LAC,0,pa,9.0,
2787,"Saddiq Bey",2025-10-31,LAC,0,points,8.0,
2791,"Saddiq Bey",2025-10-31,LAC,0,pr,12.0,
2790,"Saddiq Bey",2025-10-31,LAC,0,pra,13.0,
2793,"Saddiq Bey",2025-10-31,LAC,0,ra,5.0,
2788,"Saddiq Bey",2025-10-31,LAC,0,rebounds,4.0,
2796,"Saddiq Bey",2025-10-29,DEN,0,assists,2.0,
2799,"Saddiq Bey",2025-10-29,DEN,0,pa,9.0,
2794,"Saddiq Bey",2025-10-29,DEN,0,points,7.0,
2798,"Saddiq Bey",2025-10-29,DEN,0,pr,10.0,
2797,"Saddiq Bey",2025-10-29,DEN,0,pra,12.0,
2800,"Saddiq Bey",2025-10-29,DEN,0,ra,5.0,
2795,"Saddiq Bey",2025-10-29,DEN,0,rebounds,3.0,
2803,"Saddiq Bey",2025-10-27,BOS,1,assists,0.0,
2806,"Saddiq Bey",2025-10-27,BOS,1,pa,11.0,
2801,"Saddiq Bey",2025-10-27,BOS,1,points,11.0,
2805,"Saddiq Bey",2025-10-27,BOS,1,pr,13.0,
2804,"Saddiq Bey",2025-10-27,BOS,1,pra,13.0,
2807,"Saddiq Bey",2025-10-27,BOS,1,ra,2.0,
2802,"Saddiq Bey",2025-10-27,BOS,1,rebounds,2.0,
2810,"Saddiq Bey",2025-10-24,SAS,1,assists,2.0,
2813,"Saddiq Bey",2025-10-24,SAS,1,pa,11.0,
2808,"Saddiq Bey",2025-10-24,SAS,1,points,9.0,
2812,"Saddiq Bey",2025-10-24,SAS,1,pr,12.0,
2811,"Saddiq Bey",2025-10-24,SAS,1,pra,14.0,
2814,"Saddiq Bey",2025-10-24,SAS,1,ra,5.0,
2809,"Saddiq Bey",2025-10-24,SAS,1,rebounds,3.0,
2817,"Saddiq Bey",2025-10-22,MEM,0,assists,3.0,
2820,"Saddiq Bey",2025-10-22,MEM,0,pa,16.0,
2815,"Saddiq Bey",2025-10-22,MEM,0,points,13.0,
2819,"Saddiq Bey",2025-10-22,MEM,0,pr,19.0,
2818,"Saddiq Bey",2025-10-22,MEM,0,pra,22.0,
2821,"Saddiq Bey",2025-10-22,MEM,0,ra,9.0,
2816,"Saddiq Bey",2025-10-22,MEM,0,rebounds,6.0,
9005,"Scoot Henderson",2026-02-12,UTA,0,assists,4.0,
9008,"Scoot Henderson",2026-02-12,UTA,0,pa,19.0,
9003,"Scoot Henderson",2026-02-12,UTA,0,points,15.0,
9007,"Scoot Henderson",2026-02-12,UTA,0,pr,16.0,
9006,"Scoot Henderson",2026-02-12,UTA,0,pra,20.0,
9009,"Scoot Henderson",2026-02-12,UTA,0,ra,5.0,
9004,"Scoot Henderson",2026-02-12,UTA,0,rebounds,1.0,
9012,"Scoot Henderson",2026-02-11,MIN,0,assists,2.0,
9015,"Scoot Henderson",2026-02-11,MIN,0,pa,20.0,
9010,"Scoot Henderson",2026-02-11,MIN,0,points,18.0,
9014,"Scoot Henderson",2026-02-11,MIN,0,pr,22.0,
9013,"Scoot Henderson",2026-02-11,MIN,0,pra,24.0,
9016,"Scoot Henderson",2026-02-11,MIN,0,ra,6.0,
9011,"Scoot Henderson",2026-02-11,MIN,0,rebounds,4.0,
9019,"Scoot Henderson",2026-02-09,PHI,1,assists,7.0,
9022,"Scoot Henderson",2026-02-09,PHI,1,pa,19.0,
9017,"Scoot Henderson",2026-02-09,PHI,1,points,12.0,
9021,"Scoot Henderson",2026-02-09,PHI,1,pr,14.0,
9020,"Scoot Henderson",2026-02-09,PHI,1,pra,21.0,
9023,"Scoot Henderson",2026-02-09,PHI,1,ra,9.0,
9018,"Scoot Henderson",2026-02-09,PHI,1,rebounds,2.0,
9026,"Scoot Henderson",2026-02-06,MEM,1,assists,9.0,
9029,"Scoot Henderson",2026-02-06,MEM,1,pa,20.0,
9024,"Scoot Henderson",2026-02-06,MEM,1,points,11.0,
9028,"Scoot Henderson",2026-02-06,MEM,1,pr,16.0,
9027,"Scoot Henderson",2026-02-06,MEM,1,pra,25.0,
9030,"Scoot Henderson",2026-02-06,MEM,1,ra,14.0,
9025,"Scoot Henderson",2026-02-06,MEM,1,rebounds,5.0,
11707,"Scottie Barnes",2026-02-11,DET,1,assists,5.0,
11710,"Scottie Barnes",2026-02-11,DET,1,pa,22.0,
11705,"Scottie Barnes",2026-02-11,DET,1,points,17.0,
11709,"Scottie Barnes",2026-02-11,DET,1,pr,24.0,
11708,"Scottie Barnes",2026-02-11,DET,1,pra,29.0,
11711,"Scottie Barnes",2026-02-11,DET,1,ra,12.0,
11706,"Scottie Barnes",2026-02-11,DET,1,rebounds,7.0,
11714,"Scottie Barnes",2026-02-08,IND,1,assists,6.0,
11717,"Scottie Barnes",2026-02-08,IND,1,pa,31.0,
11712,"Scottie Barnes",2026-02-08,IND,1,points,25.0,
11716,"Scottie Barnes",2026-02-08,IND,1,pr,39.0,
11715,"Scottie Barnes",2026-02-08,IND,1,pra,45.0,
11718,"Scottie Barnes",2026-02-08,IND,1,ra,20.0,
11713,"Scottie Barnes",2026-02-08,IND,1,rebounds,14.0,
11721,"Scottie Barnes",2026-02-05,CHI,1,assists,7.0,
11724,"Scottie Barnes",2026-02-05,CHI,1,pa,20.0,
11719,"Scottie Barnes",2026-02-05,CHI,1,points,13.0,
11723,"Scottie Barnes",2026-02-05,CHI,1,pr,19.0,
11722,"Scottie Barnes",2026-02-05,CHI,1,pra,26.0,
11725,"Scottie Barnes",2026-02-05,CHI,1,ra,13.0,
11720,"Scottie Barnes",2026-02-05,CHI,1,rebounds,6.0,
11728,"Scottie Barnes",2026-02-04,MIN,1,assists,8.0,
11731,"Scottie Barnes",2026-02-04,MIN,1,pa,30.0,
11726,"Scottie Barnes",2026-02-04,MIN,1,points,22.0,
11730,"Scottie Barnes",2026-02-04,MIN,1,pr,32.0,
11729,"Scottie Barnes",2026-02-04,MIN,1,pra,40.0,
11732,"Scottie Barnes",2026-02-04,MIN,1,ra,18.0,
11727,"Scottie Barnes",2026-02-04,MIN,1,rebounds,10.0,
11735,"Scottie Barnes",2026-02-01,UTA,1,assists,4.0,
11738,"Scottie Barnes",2026-02-01,UTA,1,pa,18.0,
11733,"Scottie Barnes",2026-02-01,UTA,1,points,14.0,
11737,"Scottie Barnes",2026-02-01,UTA,1,pr,23.0,
11736,"Scottie Barnes",2026-02-01,UTA,1,pra,27.0,
11739,"Scottie Barnes",2026-02-01,UTA,1,ra,13.0,
11734,"Scottie Barnes",2026-02-01,UTA,1,rebounds,9.0,
11742,"Scottie Barnes",2026-01-30,ORL,0,assists,6.0,
11745,"Scottie Barnes",2026-01-30,ORL,0,pa,25.0,
11740,"Scottie Barnes",2026-01-30,ORL,0,points,19.0,
11744,"Scottie Barnes",2026-01-30,ORL,0,pr,27.0,
11743,"Scottie Barnes",2026-01-30,ORL,0,pra,33.0,
11746,"Scottie Barnes",2026-01-30,ORL,0,ra,14.0,
11741,"Scottie Barnes",2026-01-30,ORL,0,rebounds,8.0,
11749,"Scottie Barnes",2026-01-28,NYK,1,assists,5.0,
11752,"Scottie Barnes",2026-01-28,NYK,1,pa,22.0,
11747,"Scottie Barnes",2026-01-28,NYK,1,points,17.0,
11751,"Scottie Barnes",2026-01-28,NYK,1,pr,27.0,
11750,"Scottie Barnes",2026-01-28,NYK,1,pra,32.0,
11753,"Scottie Barnes",2026-01-28,NYK,1,ra,15.0,
11748,"Scottie Barnes",2026-01-28,NYK,1,rebounds,10.0,
11756,"Scottie Barnes",2026-01-25,OKC,0,assists,8.0,
11759,"Scottie Barnes",2026-01-25,OKC,0,pa,18.0,
11754,"Scottie Barnes",2026-01-25,OKC,0,points,10.0,
11758,"Scottie Barnes",2026-01-25,OKC,0,pr,21.0,
11757,"Scottie Barnes",2026-01-25,OKC,0,pra,29.0,
11760,"Scottie Barnes",2026-01-25,OKC,0,ra,19.0,
11755,"Scottie Barnes",2026-01-25,OKC,0,rebounds,11.0,
11763,"Scottie Barnes",2026-01-23,POR,0,assists,4.0,
11766,"Scottie Barnes",2026-01-23,POR,0,pa,19.0,
11761,"Scottie Barnes",2026-01-23,POR,0,points,15.0,
11765,"Scottie Barnes",2026-01-23,POR,0,pr,24.0,
11764,"Scottie Barnes",2026-01-23,POR,0,pra,28.0,
11767,"Scottie Barnes",2026-01-23,POR,0,ra,13.0,
11762,"Scottie Barnes",2026-01-23,POR,0,rebounds,9.0,
11770,"Scottie Barnes",2026-01-21,SAC,0,assists,7.0,
11773,"Scottie Barnes",2026-01-21,SAC,0,pa,30.0,
11768,"Scottie Barnes",2026-01-21,SAC,0,points,23.0,
11772,"Scottie Barnes",2026-01-21,SAC,0,pr,31.0,
11771,"Scottie Barnes",2026-01-21,SAC,0,pra,38.0,
11774,"Scottie Barnes",2026-01-21,SAC,0,ra,15.0,
11769,"Scottie Barnes",2026-01-21,SAC,0,rebounds,8.0,
11777,"Scottie Barnes",2026-01-20,GSW,0,assists,11.0,
11780,"Scottie Barnes",2026-01-20,GSW,0,pa,37.0,
11775,"Scottie Barnes",2026-01-20,GSW,0,points,26.0,
11779,"Scottie Barnes",2026-01-20,GSW,0,pr,33.0,
11778,"Scottie Barnes",2026-01-20,GSW,0,pra,44.0,
11781,"Scottie Barnes",2026-01-20,GSW,0,ra,18.0,
11776,"Scottie Barnes",2026-01-20,GSW,0,rebounds,7.0,
11784,"Scottie Barnes",2026-01-18,LAL,0,assists,3.0,
11787,"Scottie Barnes",2026-01-18,LAL,0,pa,25.0,
11782,"Scottie Barnes",2026-01-18,LAL,0,points,22.0,
11786,"Scottie Barnes",2026-01-18,LAL,0,pr,31.0,
11785,"Scottie Barnes",2026-01-18,LAL,0,pra,34.0,
11788,"Scottie Barnes",2026-01-18,LAL,0,ra,12.0,
11783,"Scottie Barnes",2026-01-18,LAL,0,rebounds,9.0,
11791,"Scottie Barnes",2026-01-16,LAC,1,assists,6.0,
11794,"Scottie Barnes",2026-01-16,LAC,1,pa,30.0,
11789,"Scottie Barnes",2026-01-16,LAC,1,points,24.0,
11793,"Scottie Barnes",2026-01-16,LAC,1,pr,31.0,
11792,"Scottie Barnes",2026-01-16,LAC,1,pra,37.0,
11795,"Scottie Barnes",2026-01-16,LAC,1,ra,13.0,
11790,"Scottie Barnes",2026-01-16,LAC,1,rebounds,7.0,
11798,"Scottie Barnes",2026-01-14,IND,0,assists,13.0,
11801,"Scottie Barnes",2026-01-14,IND,0,pa,39.0,
11796,"Scottie Barnes",2026-01-14,IND,0,points,26.0,
11800,"Scottie Barnes",2026-01-14,IND,0,pr,33.0,
11799,"Scottie Barnes",2026-01-14,IND,0,pra,46.0,
11802,"Scottie Barnes",2026-01-14,IND,0,ra,20.0,
11797,"Scottie Barnes",2026-01-14,IND,0,rebounds,7.0,
11805,"Scottie Barnes",2026-01-12,PHI,1,assists,3.0,
11808,"Scottie Barnes",2026-01-12,PHI,1,pa,18.0,
11803,"Scottie Barnes",2026-01-12,PHI,1,points,15.0,
11807,"Scottie Barnes",2026-01-12,PHI,1,pr,19.0,
11806,"Scottie Barnes",2026-01-12,PHI,1,pra,22.0,
11809,"Scottie Barnes",2026-01-12,PHI,1,ra,7.0,
11804,"Scottie Barnes",2026-01-12,PHI,1,rebounds,4.0,
11812,"Scottie Barnes",2026-01-11,PHI,1,assists,8.0,
11815,"Scottie Barnes",2026-01-11,PHI,1,pa,39.0,
