id,player_name,game_date,opponent_team,prop_type,hit,is_home,is_b2b,games_experience,minutes_bucket,closing_line,season_avg,last_10_avg,last_5_avg,std_dev,games_played,minutes_avg,days_rest,line_vs_season,line_vs_recent,form_trend,line_difficulty,actual_result,split,parsed_date
13984,Shai Gilgeous-Alexander,12/29/25,ATL,pr,1,1,1,experienced,high,35.5,36.7,35.5,34.8,,31,33.3,0,-1.2000000000000028,0.0,-0.7000000000000028,,45,train,2025-12-29
13983,Shai Gilgeous-Alexander,12/29/25,ATL,pra,1,1,1,experienced,high,6.5,43.2,41.6,41.2,,31,33.3,0,-36.7,-35.1,-0.3999999999999986,,51,train,2025-12-29
13986,Shai Gilgeous-Alexander,12/29/25,ATL,ra,1,1,1,experienced,high,11.5,11.2,10.8,11.6,,31,33.3,0,0.3000000000000007,0.6999999999999993,0.7999999999999989,,12,train,2025-12-29
13981,Shai Gilgeous-Alexander,12/29/25,ATL,rebounds,1,1,1,experienced,high,4.5,4.8,4.7,5.2,2.3,31,33.3,0,-0.2999999999999998,-0.20000000000000018,0.5,-0.1304347826086956,6,train,2025-12-29
13989,Shai Gilgeous-Alexander,12/28/25,PHI,assists,0,1,0,experienced,high,6.5,6.5,6.1,6.6,2.2,30,33.5,2,0.0,0.40000000000000036,0.5,0.0,5,train,2025-12-28
13992,Shai Gilgeous-Alexander,12/28/25,PHI,pa,0,1,0,experienced,high,37.5,38.6,36.8,37.2,,30,33.5,2,-1.1000000000000014,0.7000000000000028,0.4000000000000057,,32,train,2025-12-28
13987,Shai Gilgeous-Alexander,12/28/25,PHI,points,0,1,0,experienced,high,30.5,32.1,30.7,30.6,6.1,30,33.5,2,-1.6000000000000014,-0.1999999999999993,-0.09999999999999787,-0.26229508196721335,27,train,2025-12-28
13991,Shai Gilgeous-Alexander,12/28/25,PHI,pr,0,1,0,experienced,high,35.5,37.0,35.6,36.8,,30,33.5,2,-1.5,-0.10000000000000142,1.1999999999999957,,29,train,2025-12-28
13990,Shai Gilgeous-Alexander,12/28/25,PHI,pra,1,1,0,experienced,high,6.5,43.5,41.7,43.4,,30,33.5,2,-37.0,-35.2,1.6999999999999957,,34,train,2025-12-28
13993,Shai Gilgeous-Alexander,12/28/25,PHI,ra,0,1,0,experienced,high,11.5,11.3,11.0,12.8,,30,33.5,2,0.1999999999999993,0.5,1.8000000000000007,,7,train,2025-12-28
13988,Shai Gilgeous-Alexander,12/28/25,PHI,rebounds,0,1,0,experienced,high,4.5,4.9,4.9,6.2,2.3,30,33.5,2,-0.40000000000000036,-0.40000000000000036,1.2999999999999998,-0.17391304347826103,2,train,2025-12-28
13996,Shai Gilgeous-Alexander,12/25/25,SAS,assists,0,1,0,experienced,high,6.5,6.6,6.5,6.8,2.1,29,33.4,1,-0.09999999999999964,0.0,0.2999999999999998,-0.04761904761904745,4,train,2025-12-25
13999,Shai Gilgeous-Alexander,12/25/25,SAS,pa,0,1,0,experienced,high,38.5,39.0,38.7,38.8,,29,33.4,1,-0.5,-0.20000000000000284,0.09999999999999432,,26,train,2025-12-25
13994,Shai Gilgeous-Alexander,12/25/25,SAS,points,0,1,0,experienced,high,31.5,32.5,32.2,32.0,5.9,29,33.4,1,-1.0,-0.7000000000000028,-0.20000000000000284,-0.1694915254237288,22,train,2025-12-25
13998,Shai Gilgeous-Alexander,12/25/25,SAS,pr,0,1,0,experienced,high,36.5,37.3,36.8,37.8,,29,33.4,1,-0.7999999999999972,-0.29999999999999716,1.0,,28,train,2025-12-25
13997,Shai Gilgeous-Alexander,12/25/25,SAS,pra,1,1,0,experienced,high,6.5,43.9,43.3,44.6,,29,33.4,1,-37.4,-36.8,1.3000000000000043,,32,train,2025-12-25
14000,Shai Gilgeous-Alexander,12/25/25,SAS,ra,0,1,0,experienced,high,11.5,11.4,11.1,12.6,,29,33.4,1,0.09999999999999964,0.40000000000000036,1.5,,10,train,2025-12-25
13995,Shai Gilgeous-Alexander,12/25/25,SAS,rebounds,1,1,0,experienced,high,4.5,4.8,4.6,5.8,2.4,29,33.4,1,-0.2999999999999998,-0.09999999999999964,1.2000000000000002,-0.12499999999999993,6,train,2025-12-25
14003,Shai Gilgeous-Alexander,12/23/25,SAS,assists,1,0,1,experienced,high,6.5,6.5,6.3,6.8,2.2,28,33.3,0,0.0,0.20000000000000018,0.5,0.0,8,train,2025-12-23
14006,Shai Gilgeous-Alexander,12/23/25,SAS,pa,1,0,1,experienced,high,38.5,39.0,39.2,37.8,,28,33.3,0,-0.5,-0.7000000000000028,-1.4000000000000057,,41,train,2025-12-23
14001,Shai Gilgeous-Alexander,12/23/25,SAS,points,1,0,1,experienced,high,31.5,32.5,32.9,31.0,6.0,28,33.3,0,-1.0,-1.3999999999999986,-1.8999999999999986,-0.16666666666666666,33,train,2025-12-23
14005,Shai Gilgeous-Alexander,12/23/25,SAS,pr,0,0,1,experienced,high,36.5,37.4,37.8,36.6,,28,33.3,0,-0.8999999999999986,-1.2999999999999972,-1.1999999999999957,,36,train,2025-12-23
14004,Shai Gilgeous-Alexander,12/23/25,SAS,pra,1,0,1,experienced,high,6.5,43.9,44.1,43.4,,28,33.3,0,-37.4,-37.6,-0.7000000000000028,,44,train,2025-12-23
14007,Shai Gilgeous-Alexander,12/23/25,SAS,ra,1,0,1,experienced,high,10.5,11.4,11.2,12.4,,28,33.3,0,-0.9000000000000004,-0.6999999999999993,1.200000000000001,,11,train,2025-12-23
14002,Shai Gilgeous-Alexander,12/23/25,SAS,rebounds,0,0,1,experienced,high,4.5,4.9,4.9,5.6,2.4,28,33.3,0,-0.40000000000000036,-0.40000000000000036,0.6999999999999993,-0.16666666666666682,3,train,2025-12-23
14010,Shai Gilgeous-Alexander,12/22/25,MEM,assists,1,1,0,experienced,high,6.5,6.4,6.2,6.4,2.2,27,33.2,2,0.09999999999999964,0.2999999999999998,0.20000000000000018,0.04545454545454529,8,train,2025-12-22
14013,Shai Gilgeous-Alexander,12/22/25,MEM,pa,1,1,0,experienced,high,38.5,39.0,39.7,37.8,,27,33.2,2,-0.5,-1.2000000000000028,-1.9000000000000057,,39,train,2025-12-22
14008,Shai Gilgeous-Alexander,12/22/25,MEM,points,0,1,0,experienced,high,32.5,32.5,33.5,31.4,6.1,27,33.2,2,0.0,-1.0,-2.1000000000000014,0.0,31,train,2025-12-22
14012,Shai Gilgeous-Alexander,12/22/25,MEM,pr,1,1,0,experienced,high,37.5,37.2,37.9,36.0,,27,33.2,2,0.29999999999999716,-0.3999999999999986,-1.8999999999999986,,41,train,2025-12-22
14011,Shai Gilgeous-Alexander,12/22/25,MEM,pra,1,1,0,experienced,high,6.5,43.7,44.1,42.4,,27,33.2,2,-37.2,-37.6,-1.7000000000000028,,49,train,2025-12-22
14014,Shai Gilgeous-Alexander,12/22/25,MEM,ra,1,1,0,experienced,high,11.5,11.1,10.6,11.0,,27,33.2,2,0.40000000000000036,0.9000000000000004,0.40000000000000036,,18,train,2025-12-22
14009,Shai Gilgeous-Alexander,12/22/25,MEM,rebounds,1,1,0,experienced,high,5.5,4.7,4.4,4.6,2.2,27,33.2,2,0.7999999999999998,1.0999999999999996,0.1999999999999993,0.36363636363636354,10,train,2025-12-22
14017,Shai Gilgeous-Alexander,12/19/25,MIN,assists,1,0,1,experienced,high,6.5,6.4,6.3,5.8,2.2,26,33.1,0,0.09999999999999964,0.20000000000000018,-0.5,0.04545454545454529,7,train,2025-12-19
14020,Shai Gilgeous-Alexander,12/19/25,MIN,pa,1,0,1,experienced,high,37.5,38.8,39.4,37.8,,26,33.1,0,-1.2999999999999972,-1.8999999999999986,-1.6000000000000014,,42,train,2025-12-19
14015,Shai Gilgeous-Alexander,12/19/25,MIN,points,1,0,1,experienced,high,32.5,32.4,33.1,32.0,6.2,26,33.1,0,0.10000000000000142,-0.6000000000000014,-1.1000000000000014,0.016129032258064745,35,train,2025-12-19
14019,Shai Gilgeous-Alexander,12/19/25,MIN,pr,1,0,1,experienced,high,36.5,37.1,37.2,36.2,,26,33.1,0,-0.6000000000000014,-0.7000000000000028,-1.0,,40,train,2025-12-19
14018,Shai Gilgeous-Alexander,12/19/25,MIN,pra,1,0,1,experienced,high,6.5,43.5,43.5,42.0,,26,33.1,0,-37.0,-37.0,-1.5,,47,train,2025-12-19
14021,Shai Gilgeous-Alexander,12/19/25,MIN,ra,1,0,1,experienced,high,10.5,11.1,10.4,10.0,,26,33.1,0,-0.5999999999999996,0.09999999999999964,-0.40000000000000036,,12,train,2025-12-19
14016,Shai Gilgeous-Alexander,12/19/25,MIN,rebounds,1,0,1,experienced,high,4.5,4.7,4.1,4.2,2.2,26,33.1,0,-0.20000000000000018,0.40000000000000036,0.10000000000000053,-0.09090909090909098,5,train,2025-12-19
14024,Shai Gilgeous-Alexander,12/18/25,LAC,assists,0,1,0,moderate,high,6.5,6.4,6.0,5.6,2.3,25,33.2,4,0.09999999999999964,0.5,-0.40000000000000036,0.043478260869565064,6,train,2025-12-18
14027,Shai Gilgeous-Alexander,12/18/25,LAC,pa,1,1,0,moderate,high,36.5,38.9,39.2,36.4,,25,33.2,4,-2.3999999999999986,-2.700000000000003,-2.8000000000000043,,38,train,2025-12-18
14022,Shai Gilgeous-Alexander,12/18/25,LAC,points,1,1,0,moderate,high,30.5,32.4,33.2,30.8,6.3,25,33.2,4,-1.8999999999999986,-2.700000000000003,-2.400000000000002,-0.30158730158730135,32,train,2025-12-18
14026,Shai Gilgeous-Alexander,12/18/25,LAC,pr,1,1,0,moderate,high,34.5,37.0,37.4,34.4,,25,33.2,4,-2.5,-2.8999999999999986,-3.0,,39,train,2025-12-18
14025,Shai Gilgeous-Alexander,12/18/25,LAC,pra,1,1,0,moderate,high,6.5,43.5,43.4,40.0,,25,33.2,4,-37.0,-36.9,-3.3999999999999986,,45,train,2025-12-18
14028,Shai Gilgeous-Alexander,12/18/25,LAC,ra,1,1,0,moderate,high,10.5,11.0,10.2,9.2,,25,33.2,4,-0.5,0.3000000000000007,-1.0,,13,train,2025-12-18
14023,Shai Gilgeous-Alexander,12/18/25,LAC,rebounds,1,1,0,moderate,high,4.5,4.6,4.2,3.6,2.2,25,33.2,4,-0.09999999999999964,0.2999999999999998,-0.6000000000000001,-0.04545454545454529,7,train,2025-12-18
14031,Shai Gilgeous-Alexander,12/13/25,SAS,assists,0,1,0,moderate,high,6.5,6.5,6.3,6.2,2.3,24,33.1,2,0.0,0.20000000000000018,-0.09999999999999964,0.0,5,train,2025-12-13
14034,Shai Gilgeous-Alexander,12/13/25,SAS,pa,0,1,0,moderate,high,37.5,39.1,38.9,38.6,,24,33.1,2,-1.6000000000000014,-1.3999999999999986,-0.29999999999999716,,34,train,2025-12-13
14029,Shai Gilgeous-Alexander,12/13/25,SAS,points,0,1,0,moderate,high,31.5,32.6,32.6,32.4,6.4,24,33.1,2,-1.1000000000000014,-1.1000000000000014,-0.20000000000000284,-0.17187500000000022,29,train,2025-12-13
14033,Shai Gilgeous-Alexander,12/13/25,SAS,pr,0,1,0,moderate,high,35.5,37.2,36.6,35.8,,24,33.1,2,-1.7000000000000028,-1.1000000000000014,-0.8000000000000043,,33,train,2025-12-13
14032,Shai Gilgeous-Alexander,12/13/25,SAS,pra,1,1,0,moderate,high,6.5,43.7,42.9,42.0,,24,33.1,2,-37.2,-36.4,-0.8999999999999986,,38,train,2025-12-13
14035,Shai Gilgeous-Alexander,12/13/25,SAS,ra,0,1,0,moderate,high,10.5,11.1,10.3,9.6,,24,33.1,2,-0.5999999999999996,0.1999999999999993,-0.7000000000000011,,9,train,2025-12-13
14030,Shai Gilgeous-Alexander,12/13/25,SAS,rebounds,0,1,0,moderate,high,4.5,4.6,4.0,3.4,2.3,24,33.1,2,-0.09999999999999964,0.5,-0.6000000000000001,-0.043478260869565064,4,train,2025-12-13
14038,Shai Gilgeous-Alexander,12/10/25,PHX,assists,1,1,0,moderate,high,6.5,6.4,6.2,5.8,2.3,23,33.3,4,0.09999999999999964,0.2999999999999998,-0.40000000000000036,0.043478260869565064,8,train,2025-12-10
14041,Shai Gilgeous-Alexander,12/10/25,PHX,pa,0,1,0,moderate,high,37.5,39.2,39.3,40.6,,23,33.3,4,-1.7000000000000028,-1.7999999999999972,1.3000000000000043,,36,train,2025-12-10
14036,Shai Gilgeous-Alexander,12/10/25,PHX,points,0,1,0,moderate,high,31.5,32.8,33.1,34.8,6.5,23,33.3,4,-1.2999999999999972,-1.6000000000000014,1.6999999999999957,-0.19999999999999957,28,train,2025-12-10
14040,Shai Gilgeous-Alexander,12/10/25,PHX,pr,0,1,0,moderate,high,35.5,37.5,37.3,39.0,,23,33.3,4,-2.0,-1.7999999999999972,1.7000000000000028,,30,train,2025-12-10
14039,Shai Gilgeous-Alexander,12/10/25,PHX,pra,1,1,0,moderate,high,6.5,44.0,43.5,44.8,,23,33.3,4,-37.5,-37.0,1.2999999999999972,,38,train,2025-12-10
14042,Shai Gilgeous-Alexander,12/10/25,PHX,ra,0,1,0,moderate,high,10.5,11.2,10.4,10.0,,23,33.3,4,-0.6999999999999993,0.09999999999999964,-0.40000000000000036,,10,train,2025-12-10
14037,Shai Gilgeous-Alexander,12/10/25,PHX,rebounds,0,1,0,moderate,high,4.5,4.7,4.2,4.2,2.3,23,33.3,4,-0.20000000000000018,0.2999999999999998,0.0,-0.08695652173913052,2,train,2025-12-10
14045,Shai Gilgeous-Alexander,12/5/25,DAL,assists,0,1,0,moderate,high,6.5,6.5,6.5,6.0,2.4,22,33.5,2,0.0,0.0,-0.5,0.0,6,train,2025-12-05
14048,Shai Gilgeous-Alexander,12/5/25,DAL,pa,1,1,0,moderate,high,38.5,39.2,39.3,41.6,,22,33.5,2,-0.7000000000000028,-0.7999999999999972,2.3000000000000043,,39,train,2025-12-05
14043,Shai Gilgeous-Alexander,12/5/25,DAL,points,1,1,0,moderate,high,32.0,32.8,32.8,35.6,6.7,22,33.5,2,-0.7999999999999972,-0.7999999999999972,2.8000000000000043,-0.11940298507462643,33,train,2025-12-05
14047,Shai Gilgeous-Alexander,12/5/25,DAL,pr,1,1,0,moderate,high,36.5,37.5,37.0,39.8,,22,33.5,2,-1.0,-0.5,2.799999999999997,,38,train,2025-12-05
14046,Shai Gilgeous-Alexander,12/5/25,DAL,pra,1,1,0,moderate,high,6.5,44.0,43.5,45.8,,22,33.5,2,-37.5,-37.0,2.299999999999997,,44,train,2025-12-05
14049,Shai Gilgeous-Alexander,12/5/25,DAL,ra,0,1,0,moderate,high,11.5,11.2,10.7,10.2,,22,33.5,2,0.3000000000000007,0.8000000000000007,-0.5,,11,train,2025-12-05
14044,Shai Gilgeous-Alexander,12/5/25,DAL,rebounds,1,1,0,moderate,high,4.5,4.7,4.2,4.2,2.3,22,33.5,2,-0.20000000000000018,0.2999999999999998,0.0,-0.08695652173913052,5,train,2025-12-05
14052,Shai Gilgeous-Alexander,12/2/25,GSW,assists,0,0,0,moderate,high,6.5,6.6,7.2,6.8,2.4,21,33.4,1,-0.09999999999999964,-0.7000000000000002,-0.40000000000000036,-0.04166666666666652,4,train,2025-12-02
14055,Shai Gilgeous-Alexander,12/2/25,GSW,pa,1,0,0,moderate,high,37.5,39.1,39.0,41.0,,21,33.4,1,-1.6000000000000014,-1.5,2.0,,42,train,2025-12-02
14050,Shai Gilgeous-Alexander,12/2/25,GSW,points,1,0,0,moderate,high,31.5,32.5,31.8,34.2,6.7,21,33.4,1,-1.0,-0.3000000000000007,2.400000000000002,-0.14925373134328357,38,train,2025-12-02
14054,Shai Gilgeous-Alexander,12/2/25,GSW,pr,1,0,0,moderate,high,36.5,37.3,36.2,38.2,,21,33.4,1,-0.7999999999999972,0.29999999999999716,2.0,,41,train,2025-12-02
14053,Shai Gilgeous-Alexander,12/2/25,GSW,pra,1,0,0,moderate,high,6.5,43.9,43.4,45.0,,21,33.4,1,-37.4,-36.9,1.6000000000000014,,45,train,2025-12-02
14056,Shai Gilgeous-Alexander,12/2/25,GSW,ra,0,0,0,moderate,high,11.5,11.4,11.6,10.8,,21,33.4,1,0.09999999999999964,-0.09999999999999964,-0.7999999999999989,,7,train,2025-12-02
14051,Shai Gilgeous-Alexander,12/2/25,GSW,rebounds,0,0,0,moderate,high,4.5,4.8,4.4,4.0,2.3,21,33.4,1,-0.2999999999999998,0.09999999999999964,-0.40000000000000036,-0.1304347826086956,3,train,2025-12-02
14059,Shai Gilgeous-Alexander,11/30/25,POR,assists,0,0,0,moderate,high,6.5,6.7,7.3,6.4,2.4,20,33.3,1,-0.20000000000000018,-0.7999999999999998,-0.8999999999999995,-0.08333333333333341,5,train,2025-11-30
14062,Shai Gilgeous-Alexander,11/30/25,POR,pa,0,0,0,moderate,high,38.5,39.5,40.0,42.0,,20,33.3,1,-1.0,-1.5,2.0,,31,train,2025-11-30
14057,Shai Gilgeous-Alexander,11/30/25,POR,points,0,0,0,moderate,high,31.5,32.9,32.7,35.6,6.7,20,33.3,1,-1.3999999999999986,-1.2000000000000028,2.8999999999999986,-0.20895522388059679,26,train,2025-11-30
14061,Shai Gilgeous-Alexander,11/30/25,POR,pr,0,0,0,moderate,high,35.5,37.7,37.4,40.4,,20,33.3,1,-2.200000000000003,-1.8999999999999986,3.0,,30,train,2025-11-30
14060,Shai Gilgeous-Alexander,11/30/25,POR,pra,1,0,0,moderate,high,6.5,44.4,44.7,46.8,,20,33.3,1,-37.9,-38.2,2.0999999999999943,,35,train,2025-11-30
14063,Shai Gilgeous-Alexander,11/30/25,POR,ra,0,0,0,moderate,high,11.5,11.5,12.0,11.2,,20,33.3,1,0.0,-0.5,-0.8000000000000007,,9,train,2025-11-30
14058,Shai Gilgeous-Alexander,11/30/25,POR,rebounds,0,0,0,moderate,high,4.5,4.8,4.7,4.8,2.4,20,33.3,1,-0.2999999999999998,-0.20000000000000018,0.09999999999999964,-0.12499999999999993,4,train,2025-11-30
14066,Shai Gilgeous-Alexander,11/28/25,PHX,assists,1,1,0,moderate,high,6.5,6.6,6.8,6.4,2.5,19,33.2,1,-0.09999999999999964,-0.2999999999999998,-0.39999999999999947,-0.039999999999999855,8,train,2025-11-28
14069,Shai Gilgeous-Alexander,11/28/25,PHX,pa,1,1,0,moderate,high,37.5,39.2,38.8,39.2,,19,33.2,1,-1.7000000000000028,-1.2999999999999972,0.4000000000000057,,45,train,2025-11-28
14064,Shai Gilgeous-Alexander,11/28/25,PHX,points,1,1,0,moderate,high,31.5,32.6,32.0,32.8,6.8,19,33.2,1,-1.1000000000000014,-0.5,0.7999999999999972,-0.16176470588235314,37,train,2025-11-28
14068,Shai Gilgeous-Alexander,11/28/25,PHX,pr,1,1,0,moderate,high,35.5,37.6,36.5,37.4,,19,33.2,1,-2.1000000000000014,-1.0,0.8999999999999986,,40,train,2025-11-28
14067,Shai Gilgeous-Alexander,11/28/25,PHX,pra,1,1,0,moderate,high,6.5,44.2,43.3,43.8,,19,33.2,1,-37.7,-36.8,0.5,,48,train,2025-11-28
14070,Shai Gilgeous-Alexander,11/28/25,PHX,ra,1,1,0,moderate,high,10.5,11.5,11.3,11.0,,19,33.2,1,-1.0,-0.8000000000000007,-0.3000000000000007,,11,train,2025-11-28
14065,Shai Gilgeous-Alexander,11/28/25,PHX,rebounds,0,1,0,moderate,high,4.5,4.9,4.5,4.6,2.4,19,33.2,1,-0.40000000000000036,0.0,0.09999999999999964,-0.16666666666666682,3,train,2025-11-28
14073,Shai Gilgeous-Alexander,11/26/25,MIN,assists,0,1,0,moderate,high,6.5,6.6,6.6,6.6,2.5,18,32.9,2,-0.09999999999999964,-0.09999999999999964,0.0,-0.039999999999999855,6,train,2025-11-26
14076,Shai Gilgeous-Alexander,11/26/25,MIN,pa,1,1,0,moderate,high,38.5,38.8,38.1,38.0,,18,32.9,2,-0.29999999999999716,0.3999999999999986,-0.10000000000000142,,46,train,2025-11-26
14071,Shai Gilgeous-Alexander,11/26/25,MIN,points,1,1,0,moderate,high,30.5,32.2,31.5,31.4,6.8,18,32.9,2,-1.7000000000000028,-1.0,-0.10000000000000142,-0.25000000000000044,40,train,2025-11-26
14075,Shai Gilgeous-Alexander,11/26/25,MIN,pr,1,1,0,moderate,high,35.5,37.1,36.3,35.6,,18,32.9,2,-1.6000000000000014,-0.7999999999999972,-0.6999999999999957,,46,train,2025-11-26
14074,Shai Gilgeous-Alexander,11/26/25,MIN,pra,1,1,0,moderate,high,6.5,43.7,42.9,42.2,,18,32.9,2,-37.2,-36.4,-0.6999999999999957,,52,train,2025-11-26
14077,Shai Gilgeous-Alexander,11/26/25,MIN,ra,1,1,0,moderate,high,11.5,11.5,11.4,10.8,,18,32.9,2,0.0,0.09999999999999964,-0.5999999999999996,,12,train,2025-11-26
14072,Shai Gilgeous-Alexander,11/26/25,MIN,rebounds,1,1,0,moderate,high,4.5,4.9,4.8,4.2,2.5,18,32.9,2,-0.40000000000000036,-0.2999999999999998,-0.5999999999999996,-0.16000000000000014,6,train,2025-11-26
14080,Shai Gilgeous-Alexander,11/23/25,POR,assists,1,1,0,moderate,high,6.5,6.6,7.1,7.0,2.6,17,33.1,1,-0.09999999999999964,-0.5999999999999996,-0.09999999999999964,-0.038461538461538325,7,train,2025-11-23
14083,Shai Gilgeous-Alexander,11/23/25,POR,pa,1,1,0,moderate,high,39.5,38.5,37.9,37.0,,17,33.1,1,1.0,1.6000000000000014,-0.8999999999999986,,44,train,2025-11-23
14078,Shai Gilgeous-Alexander,11/23/25,POR,points,1,1,0,moderate,high,31.5,31.9,30.8,30.0,6.9,17,33.1,1,-0.3999999999999986,0.6999999999999993,-0.8000000000000007,-0.057971014492753416,37,train,2025-11-23
14082,Shai Gilgeous-Alexander,11/23/25,POR,pr,1,1,0,moderate,high,36.5,36.8,35.5,34.2,,17,33.1,1,-0.29999999999999716,1.0,-1.2999999999999972,,42,train,2025-11-23
14081,Shai Gilgeous-Alexander,11/23/25,POR,pra,1,1,0,moderate,high,6.5,43.4,42.6,41.2,,17,33.1,1,-36.9,-36.1,-1.3999999999999986,,49,train,2025-11-23
14084,Shai Gilgeous-Alexander,11/23/25,POR,ra,1,1,0,moderate,high,11.5,11.5,11.8,11.2,,17,33.1,1,0.0,-0.3000000000000007,-0.6000000000000014,,12,train,2025-11-23
14079,Shai Gilgeous-Alexander,11/23/25,POR,rebounds,1,1,0,moderate,high,4.5,4.9,4.7,4.2,2.5,17,33.1,1,-0.40000000000000036,-0.20000000000000018,-0.5,-0.16000000000000014,5,train,2025-11-23
14087,Shai Gilgeous-Alexander,11/21/25,UTA,assists,1,0,0,moderate,high,6.5,6.5,7.0,7.6,2.7,16,33.3,1,0.0,-0.5,0.5999999999999996,0.0,8,train,2025-11-21
14090,Shai Gilgeous-Alexander,11/21/25,UTA,pa,1,0,0,moderate,high,38.5,38.5,37.7,37.0,,16,33.3,1,0.0,0.7999999999999972,-0.7000000000000028,,39,train,2025-11-21
14085,Shai Gilgeous-Alexander,11/21/25,UTA,points,1,0,0,moderate,high,30.5,32.0,30.7,29.4,7.1,16,33.3,1,-1.5,-0.1999999999999993,-1.3000000000000007,-0.21126760563380284,31,train,2025-11-21
14089,Shai Gilgeous-Alexander,11/21/25,UTA,pr,0,0,0,moderate,high,35.5,37.1,35.4,34.2,,16,33.3,1,-1.6000000000000014,0.10000000000000142,-1.1999999999999957,,33,train,2025-11-21
14088,Shai Gilgeous-Alexander,11/21/25,UTA,pra,1,0,0,moderate,high,6.5,43.6,42.4,41.8,,16,33.3,1,-37.1,-35.9,-0.6000000000000014,,41,train,2025-11-21
14091,Shai Gilgeous-Alexander,11/21/25,UTA,ra,0,0,0,moderate,high,11.5,11.6,11.7,12.4,,16,33.3,1,-0.09999999999999964,-0.1999999999999993,0.7000000000000011,,10,train,2025-11-21
14086,Shai Gilgeous-Alexander,11/21/25,UTA,rebounds,0,0,0,moderate,high,4.5,5.1,4.7,4.8,2.5,16,33.3,1,-0.5999999999999996,-0.20000000000000018,0.09999999999999964,-0.23999999999999985,2,train,2025-11-21
14094,Shai Gilgeous-Alexander,11/19/25,SAC,assists,0,1,0,moderate,high,6.5,6.7,7.4,8.2,2.6,15,33.1,1,-0.20000000000000018,-0.9000000000000004,0.7999999999999989,-0.07692307692307698,3,train,2025-11-19
14097,Shai Gilgeous-Alexander,11/19/25,SAC,pa,0,1,0,moderate,high,37.5,38.7,37.9,38.0,,15,33.1,1,-1.2000000000000028,-0.3999999999999986,0.10000000000000142,,36,train,2025-11-19
14092,Shai Gilgeous-Alexander,11/19/25,SAC,points,1,1,0,moderate,high,30.5,31.9,30.5,29.8,7.4,15,33.1,1,-1.3999999999999986,0.0,-0.6999999999999993,-0.18918918918918898,33,train,2025-11-19
14096,Shai Gilgeous-Alexander,11/19/25,SAC,pr,1,1,0,moderate,high,35.5,36.8,34.7,34.4,,15,33.1,1,-1.2999999999999972,0.7999999999999972,-0.30000000000000426,,41,train,2025-11-19
14095,Shai Gilgeous-Alexander,11/19/25,SAC,pra,1,1,0,moderate,high,6.5,43.5,42.1,42.6,,15,33.1,1,-37.0,-35.6,0.5,,44,train,2025-11-19
14098,Shai Gilgeous-Alexander,11/19/25,SAC,ra,0,1,0,moderate,high,11.5,11.6,11.6,12.8,,15,33.1,1,-0.09999999999999964,-0.09999999999999964,1.200000000000001,,11,train,2025-11-19
14093,Shai Gilgeous-Alexander,11/19/25,SAC,rebounds,1,1,0,moderate,high,4.5,4.9,4.2,4.6,2.5,15,33.1,1,-0.40000000000000036,0.2999999999999998,0.39999999999999947,-0.16000000000000014,8,train,2025-11-19
14101,Shai Gilgeous-Alexander,11/17/25,NOP,assists,1,0,0,moderate,high,6.5,6.6,7.0,7.2,2.6,14,33.4,1,-0.09999999999999964,-0.5,0.20000000000000018,-0.038461538461538325,8,train,2025-11-17
14104,Shai Gilgeous-Alexander,11/17/25,NOP,pa,0,0,0,moderate,high,38.5,39.2,38.3,38.4,,14,33.4,1,-0.7000000000000028,0.20000000000000284,0.10000000000000142,,31,train,2025-11-17
14099,Shai Gilgeous-Alexander,11/17/25,NOP,points,0,0,0,moderate,high,30.5,32.6,31.3,31.2,7.2,14,33.4,1,-2.1000000000000014,-0.8000000000000007,-0.10000000000000142,-0.29166666666666685,23,train,2025-11-17
14103,Shai Gilgeous-Alexander,11/17/25,NOP,pr,0,0,0,moderate,high,35.5,37.6,36.2,35.6,,14,33.4,1,-2.1000000000000014,-0.7000000000000028,-0.6000000000000014,,25,train,2025-11-17
14102,Shai Gilgeous-Alexander,11/17/25,NOP,pra,1,0,0,moderate,high,6.5,44.3,43.2,42.8,,14,33.4,1,-37.8,-36.7,-0.4000000000000057,,33,train,2025-11-17
14105,Shai Gilgeous-Alexander,11/17/25,NOP,ra,0,0,0,moderate,high,11.5,11.7,11.9,11.6,,14,33.4,1,-0.1999999999999993,-0.40000000000000036,-0.3000000000000007,,10,train,2025-11-17
14100,Shai Gilgeous-Alexander,11/17/25,NOP,rebounds,0,0,0,moderate,high,4.5,5.1,4.9,4.4,2.4,14,33.4,1,-0.5999999999999996,-0.40000000000000036,-0.5,-0.24999999999999986,2,train,2025-11-17
14108,Shai Gilgeous-Alexander,11/15/25,CHA,assists,1,0,0,moderate,high,6.5,6.6,7.1,6.6,2.8,13,33.8,2,-0.09999999999999964,-0.5999999999999996,-0.5,-0.03571428571428559,7,train,2025-11-15
14111,Shai Gilgeous-Alexander,11/15/25,CHA,pa,1,0,0,moderate,high,37.5,39.2,37.4,38.2,,13,33.8,2,-1.7000000000000028,0.10000000000000142,0.8000000000000043,,40,train,2025-11-15
14106,Shai Gilgeous-Alexander,11/15/25,CHA,points,1,0,0,moderate,high,30.5,32.5,30.3,31.6,7.5,13,33.8,2,-2.0,0.1999999999999993,1.3000000000000007,-0.26666666666666666,33,train,2025-11-15
